LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,TYPE
11.5190000000,14.3704000000,330.9000000000,2.6000000000,1.6000000000,2019-01-30,"1202",Aqua,MODIS,"77","6.03",311.3000000000,57.1000000000,D,"0"
11.6256000000,13.4123000000,329.9000000000,3.1000000000,1.7000000000,2019-01-30,"1202",Aqua,MODIS,"75","6.03",306.7000000000,76.3000000000,D,"0"
11.6268000000,13.4168000000,328.1000000000,3.1000000000,1.7000000000,2019-01-30,"1202",Aqua,MODIS,"73","6.03",307.0000000000,64.2000000000,D,"0"
11.7138000000,13.4811000000,333.2000000000,3.0000000000,1.7000000000,2019-01-30,"1202",Aqua,MODIS,"80","6.03",311.2000000000,87.3000000000,D,"0"
11.7138000000,13.4741000000,328.0000000000,3.0000000000,1.7000000000,2019-01-30,"1202",Aqua,MODIS,"72","6.03",310.4000000000,52.3000000000,D,"0"
12.1098000000,13.3768000000,328.7000000000,3.0000000000,1.7000000000,2019-01-30,"1202",Aqua,MODIS,"72","6.03",307.2000000000,81.0000000000,D,"0"
11.1180000000,12.6308000000,319.6000000000,3.6000000000,1.8000000000,2019-01-30,"1202",Aqua,MODIS,"36","6.03",302.7000000000,36.0000000000,D,"0"
9.2207000000,3.6014000000,330.6000000000,2.0000000000,1.4000000000,2019-01-30,"1339",Aqua,MODIS,"73","6.03",305.5000000000,39.7000000000,D,"0"
6.9878000000,3.7993000000,320.9000000000,2.0000000000,1.4000000000,2019-01-30,"1339",Aqua,MODIS,"73","6.03",294.7000000000,26.9000000000,D,"0"
9.2978000000,5.5390000000,321.6000000000,2.9000000000,1.6000000000,2019-01-30,"1339",Aqua,MODIS,"27","6.03",303.1000000000,26.3000000000,D,"0"
7.1596000000,6.9553000000,320.6000000000,3.5000000000,1.8000000000,2019-01-30,"1339",Aqua,MODIS,"72","6.03",293.7000000000,50.5000000000,D,"0"
9.7717000000,4.0445000000,324.5000000000,2.3000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"49","6.03",306.9000000000,15.3000000000,D,"0"
9.3169000000,4.5730000000,323.5000000000,2.4000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"37","6.03",304.5000000000,25.7000000000,D,"0"
9.7723000000,4.0292000000,326.3000000000,2.3000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"62","6.03",307.6000000000,20.7000000000,D,"0"
9.7749000000,4.0495000000,333.4000000000,2.3000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"77","6.03",307.2000000000,50.4000000000,D,"0"
10.1125000000,4.1498000000,333.6000000000,2.3000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"77","6.03",310.3000000000,53.4000000000,D,"0"
10.1982000000,3.8016000000,336.9000000000,2.2000000000,1.4000000000,2019-01-30,"1339",Aqua,MODIS,"81","6.03",311.2000000000,64.3000000000,D,"0"
7.1489000000,6.9649000000,318.9000000000,3.5000000000,1.8000000000,2019-01-30,"1339",Aqua,MODIS,"65","6.03",293.4000000000,35.4000000000,D,"0"
9.8000000000,4.4558000000,330.0000000000,2.4000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"72","6.03",307.3000000000,43.4000000000,D,"0"
9.6376000000,4.3292000000,331.0000000000,2.4000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"74","6.03",307.9000000000,38.3000000000,D,"0"
9.6295000000,4.3357000000,330.0000000000,2.4000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"72","6.03",307.5000000000,32.0000000000,D,"0"
9.2184000000,3.5830000000,324.1000000000,2.0000000000,1.4000000000,2019-01-30,"1339",Aqua,MODIS,"54","6.03",306.3000000000,18.1000000000,D,"0"
9.7848000000,4.0429000000,333.4000000000,2.3000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"77","6.03",308.4000000000,51.1000000000,D,"0"
9.6781000000,3.7010000000,326.5000000000,2.1000000000,1.4000000000,2019-01-30,"1339",Aqua,MODIS,"62","6.03",308.6000000000,21.7000000000,D,"0"
10.1492000000,3.8282000000,333.0000000000,2.2000000000,1.4000000000,2019-01-30,"1339",Aqua,MODIS,"75","6.03",310.3000000000,44.0000000000,D,"0"
9.8585000000,3.6845000000,329.3000000000,2.1000000000,1.4000000000,2019-01-30,"1339",Aqua,MODIS,"68","6.03",309.9000000000,34.0000000000,D,"0"
9.7883000000,3.8592000000,328.8000000000,2.2000000000,1.4000000000,2019-01-30,"1339",Aqua,MODIS,"68","6.03",309.2000000000,30.2000000000,D,"0"
10.2295000000,4.0452000000,339.1000000000,2.3000000000,1.5000000000,2019-01-30,"1339",Aqua,MODIS,"84","6.03",307.3000000000,86.7000000000,D,"0"
10.7378000000,4.7910000000,326.0000000000,2.7000000000,1.6000000000,2019-01-30,"1340",Aqua,MODIS,"62","6.03",309.2000000000,30.2000000000,D,"0"
11.9035000000,4.6656000000,325.4000000000,2.7000000000,1.6000000000,2019-01-30,"1340",Aqua,MODIS,"39","6.03",309.6000000000,27.1000000000,D,"0"
10.2640000000,4.1184000000,336.6000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"81","6.03",307.4000000000,75.2000000000,D,"0"
10.2431000000,4.0571000000,340.0000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"85","6.03",308.0000000000,94.0000000000,D,"0"
10.2453000000,4.0643000000,324.5000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"33","6.03",307.6000000000,21.7000000000,D,"0"
11.4236000000,4.8052000000,327.2000000000,2.8000000000,1.6000000000,2019-01-30,"1340",Aqua,MODIS,"64","6.03",309.4000000000,33.9000000000,D,"0"
12.5736000000,5.7523000000,323.3000000000,3.4000000000,1.7000000000,2019-01-30,"1340",Aqua,MODIS,"43","6.03",307.7000000000,45.1000000000,D,"0"
11.2181000000,4.7753000000,325.4000000000,2.7000000000,1.6000000000,2019-01-30,"1340",Aqua,MODIS,"53","6.03",308.4000000000,30.1000000000,D,"0"
11.2232000000,4.7675000000,325.3000000000,2.7000000000,1.6000000000,2019-01-30,"1340",Aqua,MODIS,"53","6.03",308.6000000000,28.6000000000,D,"0"
10.8618000000,4.5452000000,325.0000000000,2.6000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"56","6.03",308.2000000000,24.9000000000,D,"0"
12.4041000000,5.1838000000,329.2000000000,3.0000000000,1.7000000000,2019-01-30,"1340",Aqua,MODIS,"69","6.03",307.9000000000,71.3000000000,D,"0"
10.2004000000,3.8140000000,328.6000000000,2.2000000000,1.4000000000,2019-01-30,"1340",Aqua,MODIS,"67","6.03",310.9000000000,29.0000000000,D,"0"
10.1980000000,3.7943000000,330.3000000000,2.2000000000,1.4000000000,2019-01-30,"1340",Aqua,MODIS,"71","6.03",311.1000000000,35.5000000000,D,"0"
10.2406000000,4.0362000000,339.7000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"84","6.03",308.2000000000,89.8000000000,D,"0"
10.6400000000,4.5625000000,326.3000000000,2.6000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"59","6.03",308.9000000000,24.7000000000,D,"0"
10.2426000000,4.0435000000,350.9000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"71","6.03",308.4000000000,162.4000000000,D,"0"
10.7030000000,3.8837000000,325.2000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"56","6.03",309.3000000000,20.9000000000,D,"0"
10.7608000000,4.2441000000,327.1000000000,2.4000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"64","6.03",310.1000000000,24.8000000000,D,"0"
10.7004000000,3.8633000000,328.4000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"68","6.03",308.8000000000,32.2000000000,D,"0"
10.2578000000,4.4051000000,327.5000000000,2.5000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"49","6.03",310.7000000000,32.3000000000,D,"0"
10.6466000000,4.5692000000,326.3000000000,2.6000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"62","6.03",309.1000000000,26.4000000000,D,"0"
10.4123000000,4.1734000000,326.1000000000,2.4000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"51","6.03",309.5000000000,21.4000000000,D,"0"
10.3757000000,4.1854000000,329.9000000000,2.4000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"70","6.03",310.2000000000,42.2000000000,D,"0"
11.9822000000,3.8056000000,324.7000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"43","6.03",310.8000000000,21.3000000000,D,"0"
11.7189000000,3.8785000000,328.6000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"66","6.03",313.4000000000,31.0000000000,D,"0"
10.3837000000,4.3624000000,324.3000000000,2.4000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"40","6.03",308.2000000000,20.4000000000,D,"0"
10.3740000000,4.3462000000,327.4000000000,2.4000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"64","6.03",308.6000000000,30.0000000000,D,"0"
10.2274000000,4.0379000000,327.7000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"64","6.03",307.4000000000,33.6000000000,D,"0"
10.2300000000,4.0588000000,328.7000000000,2.3000000000,1.5000000000,2019-01-30,"1340",Aqua,MODIS,"67","6.03",307.3000000000,40.0000000000,D,"0"
7.6639000000,11.3162000000,302.9000000000,1.4000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"52","6.03",291.5000000000,7.3000000000,N,"0"
8.2327000000,11.1695000000,303.7000000000,1.4000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"20","6.03",290.0000000000,7.5000000000,N,"0"
8.4096000000,11.4481000000,302.1000000000,1.3000000000,1.1000000000,2019-01-30,"2126",Terra,MODIS,"47","6.03",289.3000000000,6.7000000000,N,"0"
10.3662000000,12.5328000000,306.9000000000,1.1000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"70","6.03",287.4000000000,9.9000000000,N,"0"
10.9346000000,13.4439000000,307.4000000000,1.0000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"71","6.03",277.0000000000,9.5000000000,N,"0"
10.9332000000,13.4347000000,309.1000000000,1.0000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"77","6.03",277.9000000000,10.6000000000,N,"0"
10.9436000000,13.4425000000,321.2000000000,1.0000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"100","6.03",279.6000000000,20.6000000000,N,"0"
10.9724000000,13.4506000000,300.4000000000,1.0000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"17","6.03",276.1000000000,5.5000000000,N,"0"
10.9422000000,13.4333000000,307.3000000000,1.0000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"31","6.03",279.4000000000,8.7000000000,N,"0"
10.2066000000,7.4179000000,308.5000000000,2.5000000000,1.5000000000,2019-01-30,"2126",Terra,MODIS,"75","6.03",291.8000000000,27.1000000000,N,"0"
10.2008000000,7.4122000000,308.1000000000,2.5000000000,1.5000000000,2019-01-30,"2126",Terra,MODIS,"74","6.03",291.9000000000,28.4000000000,N,"0"
7.9191000000,11.4567000000,304.6000000000,1.3000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"28","6.03",291.9000000000,7.1000000000,N,"0"
8.1751000000,11.4609000000,302.8000000000,1.3000000000,1.1000000000,2019-01-30,"2126",Terra,MODIS,"39","6.03",292.6000000000,6.9000000000,N,"0"
11.2026000000,13.4504000000,306.4000000000,1.0000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"32","6.03",278.5000000000,8.8000000000,N,"0"
8.0263000000,11.2075000000,323.8000000000,1.4000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"100","6.03",291.0000000000,33.8000000000,N,"0"
8.2900000000,11.4730000000,303.1000000000,1.3000000000,1.1000000000,2019-01-30,"2126",Terra,MODIS,"52","6.03",291.5000000000,7.0000000000,N,"0"
8.2687000000,11.1254000000,304.0000000000,1.4000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"32","6.03",287.5000000000,8.8000000000,N,"0"
8.2667000000,11.1126000000,302.2000000000,1.4000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"25","6.03",283.4000000000,7.9000000000,N,"0"
11.0381000000,13.2072000000,308.3000000000,1.0000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"74","6.03",282.2000000000,10.1000000000,N,"0"
7.9077000000,11.9198000000,303.7000000000,1.3000000000,1.1000000000,2019-01-30,"2126",Terra,MODIS,"57","6.03",293.6000000000,5.8000000000,N,"0"
9.7591000000,13.0248000000,300.6000000000,1.1000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"27","6.03",289.3000000000,3.6000000000,N,"0"
9.7966000000,12.9736000000,309.7000000000,1.1000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"78","6.03",292.9000000000,9.1000000000,N,"0"
9.7951000000,12.9636000000,304.0000000000,1.1000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"58","6.03",293.1000000000,5.0000000000,N,"0"
8.2307000000,11.1569000000,303.8000000000,1.4000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"34","6.03",288.9000000000,8.0000000000,N,"0"
9.9323000000,10.4966000000,327.5000000000,1.5000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"100","6.03",294.8000000000,44.3000000000,N,"0"
9.9303000000,10.4836000000,305.4000000000,1.5000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"64","6.03",291.8000000000,10.5000000000,N,"0"
11.1378000000,12.6353000000,302.4000000000,1.1000000000,1.0000000000,2019-01-30,"2126",Terra,MODIS,"49","6.03",290.6000000000,5.8000000000,N,"0"
7.3590000000,10.5159000000,300.6000000000,1.6000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"8","6.03",288.9000000000,6.8000000000,N,"0"
7.3835000000,10.5206000000,302.2000000000,1.6000000000,1.2000000000,2019-01-30,"2126",Terra,MODIS,"47","6.03",289.1000000000,9.2000000000,N,"0"
7.6484000000,11.8964000000,306.0000000000,1.3000000000,1.1000000000,2019-01-30,"2126",Terra,MODIS,"66","6.03",293.5000000000,8.2000000000,N,"0"
9.8744000000,3.9976000000,301.1000000000,4.6000000000,2.0000000000,2019-01-30,"2127",Terra,MODIS,"37","6.03",289.7000000000,37.8000000000,N,"0"
12.1798000000,14.0332000000,313.9000000000,1.0000000000,1.0000000000,2019-01-30,"2127",Terra,MODIS,"88","6.03",289.3000000000,13.3000000000,N,"0"
12.1785000000,14.0241000000,321.5000000000,1.0000000000,1.0000000000,2019-01-30,"2127",Terra,MODIS,"100","6.03",290.2000000000,20.2000000000,N,"0"
12.3239000000,14.0085000000,305.7000000000,1.0000000000,1.0000000000,2019-01-30,"2127",Terra,MODIS,"65","6.03",288.5000000000,7.9000000000,N,"0"
10.3727000000,11.5315000000,301.1000000000,3.9000000000,1.8000000000,2019-01-31,"0017",Aqua,MODIS,"38","6.03",290.7000000000,32.7000000000,N,"0"
12.3179000000,14.0124000000,327.1000000000,1.0000000000,1.0000000000,2019-01-31,"0941",Terra,MODIS,"67","6.03",307.9000000000,13.1000000000,D,"0"
12.3166000000,14.0215000000,322.4000000000,1.0000000000,1.0000000000,2019-01-31,"0941",Terra,MODIS,"33","6.03",305.3000000000,7.8000000000,D,"0"
12.3090000000,14.0111000000,324.2000000000,1.0000000000,1.0000000000,2019-01-31,"0941",Terra,MODIS,"41","6.03",307.5000000000,9.4000000000,D,"0"
13.3103000000,6.5143000000,325.3000000000,2.7000000000,1.6000000000,2019-01-31,"0941",Terra,MODIS,"73","6.03",303.1000000000,59.2000000000,D,"0"
11.0010000000,13.1960000000,340.9000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"87","6.03",309.6000000000,30.2000000000,D,"0"
11.0023000000,13.1869000000,334.2000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"80","6.03",308.1000000000,19.5000000000,D,"0"
10.0725000000,7.9218000000,318.1000000000,1.9000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"50","6.03",300.4000000000,15.2000000000,D,"0"
10.6515000000,8.1522000000,319.3000000000,1.8000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"56","6.03",301.7000000000,14.2000000000,D,"0"
11.0697000000,7.2591000000,317.1000000000,2.2000000000,1.4000000000,2019-01-31,"0942",Terra,MODIS,"46","6.03",299.9000000000,16.8000000000,D,"0"
11.1974000000,6.8796000000,317.7000000000,2.3000000000,1.5000000000,2019-01-31,"0942",Terra,MODIS,"54","6.03",301.3000000000,19.4000000000,D,"0"
10.9996000000,13.2051000000,332.1000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"78","6.03",307.8000000000,16.7000000000,D,"0"
11.1821000000,13.4665000000,326.0000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"66","6.03",307.7000000000,9.2000000000,D,"0"
11.2103000000,13.4674000000,324.3000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"38","6.03",310.4000000000,8.3000000000,D,"0"
10.0952000000,4.3192000000,315.9000000000,3.6000000000,1.8000000000,2019-01-31,"0942",Terra,MODIS,"41","6.03",298.9000000000,32.4000000000,D,"0"
10.1040000000,4.3276000000,318.1000000000,3.6000000000,1.8000000000,2019-01-31,"0942",Terra,MODIS,"58","6.03",298.8000000000,43.8000000000,D,"0"
12.5412000000,6.3413000000,317.2000000000,2.7000000000,1.6000000000,2019-01-31,"0942",Terra,MODIS,"28","6.03",302.4000000000,24.7000000000,D,"0"
11.6374000000,13.3793000000,337.8000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"84","6.03",311.6000000000,25.2000000000,D,"0"
11.5101000000,12.8619000000,323.9000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"60","6.03",307.6000000000,9.9000000000,D,"0"
11.7143000000,13.7307000000,331.5000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"76","6.03",307.7000000000,18.3000000000,D,"0"
10.3776000000,8.1482000000,321.2000000000,1.8000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"62","6.03",302.8000000000,16.8000000000,D,"0"
11.8202000000,6.3340000000,321.4000000000,2.6000000000,1.6000000000,2019-01-31,"0942",Terra,MODIS,"65","6.03",301.2000000000,37.8000000000,D,"0"
11.8150000000,6.3272000000,317.9000000000,2.6000000000,1.6000000000,2019-01-31,"0942",Terra,MODIS,"38","6.03",302.0000000000,21.4000000000,D,"0"
11.8120000000,6.3510000000,316.9000000000,2.6000000000,1.6000000000,2019-01-31,"0942",Terra,MODIS,"27","6.03",302.0000000000,18.0000000000,D,"0"
12.5973000000,5.7735000000,317.1000000000,3.0000000000,1.6000000000,2019-01-31,"0942",Terra,MODIS,"47","6.03",301.8000000000,29.8000000000,D,"0"
12.5970000000,5.7674000000,317.3000000000,3.0000000000,1.6000000000,2019-01-31,"0942",Terra,MODIS,"49","6.03",302.0000000000,31.3000000000,D,"0"
10.8121000000,8.5672000000,320.9000000000,1.7000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"62","6.03",302.8000000000,15.7000000000,D,"0"
10.7108000000,6.3062000000,319.5000000000,2.5000000000,1.5000000000,2019-01-31,"0942",Terra,MODIS,"58","6.03",301.9000000000,26.4000000000,D,"0"
10.4427000000,12.7916000000,322.5000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"52","6.03",308.1000000000,6.5000000000,D,"0"
10.6547000000,12.9812000000,323.3000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"57","6.03",308.7000000000,6.0000000000,D,"0"
10.9939000000,8.2390000000,319.2000000000,1.8000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"56","6.03",301.8000000000,14.6000000000,D,"0"
10.8386000000,13.2338000000,335.7000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"82","6.03",307.8000000000,23.1000000000,D,"0"
10.7377000000,8.1017000000,320.2000000000,1.9000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"60","6.03",301.3000000000,17.9000000000,D,"0"
10.9398000000,8.1406000000,320.8000000000,1.9000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"57","6.03",301.0000000000,17.6000000000,D,"0"
10.9526000000,7.9938000000,322.2000000000,1.9000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"66","6.03",301.0000000000,23.6000000000,D,"0"
10.2955000000,12.4095000000,328.1000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"71","6.03",309.1000000000,12.4000000000,D,"0"
10.2941000000,12.4188000000,322.7000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"53","6.03",308.3000000000,6.0000000000,D,"0"
10.5094000000,12.3961000000,320.8000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"26","6.03",307.1000000000,6.4000000000,D,"0"
10.4607000000,11.1785000000,323.8000000000,1.1000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"61","6.03",307.1000000000,9.1000000000,D,"0"
10.9396000000,13.4276000000,327.1000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"59","6.03",308.3000000000,11.1000000000,D,"0"
10.9192000000,13.4366000000,368.8000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"100","6.03",310.5000000000,97.2000000000,D,"0"
10.9116000000,13.4262000000,347.3000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"92","6.03",307.1000000000,42.1000000000,D,"0"
10.9103000000,13.4353000000,348.2000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"93","6.03",307.0000000000,43.6000000000,D,"0"
10.9040000000,13.4159000000,325.3000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"65","6.03",305.7000000000,10.3000000000,D,"0"
10.9027000000,13.4249000000,344.5000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"90","6.03",305.8000000000,37.7000000000,D,"0"
9.5119000000,10.2883000000,325.5000000000,1.3000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"67","6.03",307.4000000000,13.2000000000,D,"0"
9.3313000000,10.9173000000,325.8000000000,1.2000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"65","6.03",308.7000000000,10.4000000000,D,"0"
9.3298000000,10.9276000000,330.5000000000,1.2000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"75","6.03",309.1000000000,17.0000000000,D,"0"
11.0427000000,12.7819000000,325.0000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"65","6.03",309.3000000000,8.6000000000,D,"0"
10.9510000000,12.6524000000,324.2000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"62","6.03",308.8000000000,8.1000000000,D,"0"
11.0798000000,12.4005000000,325.0000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"65","6.03",309.1000000000,8.6000000000,D,"0"
11.3582000000,12.6377000000,332.4000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"78","6.03",310.6000000000,19.8000000000,D,"0"
11.3596000000,12.6284000000,333.4000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"80","6.03",306.3000000000,21.2000000000,D,"0"
11.2129000000,13.4493000000,337.0000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"83","6.03",306.4000000000,25.9000000000,D,"0"
11.2116000000,13.4584000000,335.5000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"82","6.03",308.2000000000,23.2000000000,D,"0"
11.1573000000,13.3241000000,322.5000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"15","6.03",309.2000000000,6.7000000000,D,"0"
10.9508000000,13.2841000000,329.9000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"75","6.03",309.1000000000,14.7000000000,D,"0"
10.9432000000,13.2737000000,345.3000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"91","6.03",307.8000000000,38.6000000000,D,"0"
10.9419000000,13.2828000000,366.8000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"100","6.03",309.2000000000,92.1000000000,D,"0"
11.2413000000,13.1879000000,337.8000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"84","6.03",308.1000000000,26.6000000000,D,"0"
9.5979000000,11.6941000000,329.4000000000,1.1000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"72","6.03",307.6000000000,15.4000000000,D,"0"
9.8185000000,7.7655000000,317.8000000000,1.9000000000,1.3000000000,2019-01-31,"0942",Terra,MODIS,"48","6.03",301.6000000000,16.1000000000,D,"0"
11.5268000000,6.8381000000,320.7000000000,2.4000000000,1.5000000000,2019-01-31,"0942",Terra,MODIS,"64","6.03",301.7000000000,34.4000000000,D,"0"
11.1068000000,13.6679000000,327.7000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"70","6.03",310.7000000000,10.9000000000,D,"0"
9.7540000000,13.0282000000,322.9000000000,1.0000000000,1.0000000000,2019-01-31,"0942",Terra,MODIS,"50","6.03",305.6000000000,9.0000000000,D,"0"
10.6173000000,9.0851000000,318.8000000000,1.6000000000,1.2000000000,2019-01-31,"0942",Terra,MODIS,"50","6.03",303.5000000000,10.2000000000,D,"0"
10.6183000000,9.0918000000,321.1000000000,1.6000000000,1.2000000000,2019-01-31,"0942",Terra,MODIS,"61","6.03",303.8000000000,13.4000000000,D,"0"
9.9146000000,10.4779000000,354.2000000000,1.2000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"96","6.03",306.1000000000,77.3000000000,D,"0"
10.3763000000,9.0982000000,319.7000000000,1.5000000000,1.2000000000,2019-01-31,"0942",Terra,MODIS,"52","6.03",303.3000000000,12.0000000000,D,"0"
10.3745000000,9.1118000000,336.1000000000,1.5000000000,1.2000000000,2019-01-31,"0942",Terra,MODIS,"84","6.03",304.4000000000,49.0000000000,D,"0"
10.1548000000,8.9502000000,320.8000000000,1.6000000000,1.2000000000,2019-01-31,"0942",Terra,MODIS,"59","6.03",303.6000000000,13.7000000000,D,"0"
10.6757000000,10.2841000000,319.4000000000,1.3000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"41","6.03",303.9000000000,7.4000000000,D,"0"
11.3062000000,9.6879000000,321.3000000000,1.4000000000,1.2000000000,2019-01-31,"0942",Terra,MODIS,"52","6.03",305.4000000000,13.2000000000,D,"0"
9.9245000000,10.4792000000,325.0000000000,1.2000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"56","6.03",305.4000000000,11.1000000000,D,"0"
9.9229000000,10.4903000000,330.1000000000,1.2000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"76","6.03",309.3000000000,19.4000000000,D,"0"
9.9131000000,10.4890000000,352.4000000000,1.2000000000,1.1000000000,2019-01-31,"0942",Terra,MODIS,"95","6.03",310.4000000000,71.9000000000,D,"0"
11.0083000000,8.9943000000,320.7000000000,1.6000000000,1.2000000000,2019-01-31,"0942",Terra,MODIS,"55","6.03",302.6000000000,17.5000000000,D,"0"
